text,label
गुब्बारों की कीमत 5 रुपये है ।,2
कुल कितने पीले गुब्बारे हैं ?,2
लिंडा के पास 34 टाॅफ़ियाँ हैं ।,2
शगुन के पास 28 हैं ।,2
उनके पास कुल कितनी टाॅफ़ियाँ हैं ?,2
"बग़ीचे में आम के 365 पेड़ , अमरूद के 440 पेड़ व पपीते के 138 पेड़ है",2
"बग़ीचे में आम के 365 पेड़ , अमरूद के 440 पेड़ व पपीते के 138 पेड़ है तो बताओ",2
"बग़ीचे में आम के 365 पेड़ , अमरूद के 440 पेड़ व पपीते के 138 पेड़ है तो बताओ बग़ीचे में कुल कितने पेड़ है ?",3
13 बतखें 1 झील में तैर रही थीं ।,0
20 और बतखें उनके साथ तैरने आती हैं ।,0
20 और बतखें उनके साथ तैरने आती हैं ।,0
झील में कितनी बतखें तैर रही हैं ?,0
हमारी कक्षा को पुस्तकालय से 54 किताबें मिलीं ।,0
फिर हमने 23 दूसरी कक्षा को दे दीं ।,5
हमारी कक्षा में पुस्तकालय की कितनी किताबें बचीं हैं ?,0
अगर उसने कुल ₹700 खर्च किए,0
अगर उसने कुल ₹700 खर्च किए और सभी उपहारों की कीमत कुल ₹561 है,2
"अगर उसने कुल ₹700 खर्च किए और सभी उपहारों की कीमत कुल ₹561 है , तो उसने अन्य खर्चों पर कितना पैसा खर्च किया ?",0
मनोज 319.50 रु . लेकर बाजार गया ।,0
मनोज 319.50 रु . लेकर बाजार गया ।,1
बाजार से उसने 217.75 रु . का सामान खरीदा ।,4
बताओ,2
"बताओ , अब उसके पास कितनी राशि शेष रही ?",0
1 डॉक्टर ने पहले दिन 220 मरीज़ों को देखा ।,0
दूसरे दिन उसने 150 मरीज़ों को देखा ।,0
डॉक्टर ने 2 दिन में कुल कितने मरीज़ देखे ?,0
"नए साल की पार्टी के लिए 2 लाल गुब्बारे , 12 हरे गुब्बारे और 6 सफेद गुब्बारे इस्तेमाल किए गए ।",0
उपयोग किए,0
उपयोग किए गए गुब्बारों की कुल संख्या क्या है ?,2
सड़क के किनारे स्थित अथर्व की फलों की दुकान में 34 आड़ू थे ।,2
वह बगीचे में गया,1
वह बगीचे में गया और उसने आड़ुओं को इकट्ठा करने के लिए तोड़ा ।,0
वह बगीचे में गया और उसने आड़ुओं को इकट्ठा करने के लिए तोड़ा ।,1
अब 86 आड़ू हैं ।,2
उसने कितने तोड़े ?,1
ओजस्वी के पास 7 पिल्ले थे,2
ओजस्वी के पास 7 पिल्ले थे और उसने अपने दोस्तों को 5 दिए ।,5
उसके पास अब कितने बचे हैं ?,0
बुन्नू,3
बुन्नू खरगोश 1 सप्ताह में 29 गाजर खाता है ।,0
उसका दोस्त मुन्नू खरगोश सप्ताह में 42 गाजर खाता है ।,0
मुन्नू खरगोश कितनी ज़्यादा गाजर खाता है ?,0
दराज में 27 पेंसिलें थीं ।,2
नैन्सी ने दराज में 45 पेंसिलें रखीं ।,0
अब कुल कितनी पेंसिलें हैं ?,2
मार्था के पास 76 कार्ड थे ।,2
उसने रागिनी को 3 दिए ।,5
मार्था के पास कितने कार्ड बचे हैं ?,0
अजय को कल 7 सीपियाँ मिली,0
अजय को कल 7 सीपियाँ मिली थीं और आज 4 और मिलीं ।,0
अजय को कितनी सीपियाँ मिलीं ?,0
पिछले वर्ष डौग्लस जिले में अंडा उत्पादकों ने 1416 अंडों का उत्पादन किया ।,0
"इस वर्ष , उन्हीं उत्पादकों ने 4636 अंडों का उत्पादन किया ।",0
इस वर्ष अंडों का उत्पादन कितना अधिक था ?,2
हरजीत की माता ने 25.250 कि . ग्रा . प्याज़ और 30.500 कि . ग्रा . आलू खरीदे ।,4
बताओ,2
बताओ उन्होंने कुल कितनी सब्ज़ी खरीदी ?,4
सिद्धांत के पास बैंक में 98 पैसे थे ।,2
उसने अपने पैसों में से 93 खर्च किए ।,0
उसके पास अब कितने पैसे हैं ?,2
अथर्व ने 123 संतरे तोड़े,1
अथर्व ने 123 संतरे तोड़े और मैलनी ने 104 संतरे तोड़े ।,1
कनिष्क ने 130 सेब तोड़े ।,1
कुल कितने संतरे तोड़े गए ?,1
जॉनेथन ने 1 ₹11 का शब्दकोश और ₹7 की बच्चों की रसोई की 1 किताब ख़रीदी ।,4
उसने चौकीदार को ₹8 भी दिए ।,5
पूरे दिन में जॉनेथन ने कुल कितने रुपये दिए ?,5
1 विद्यालय में 75 विद्यार्थी पढ़ते,0
1 विद्यालय में 75 विद्यार्थी पढ़ते हैं आज 26 विद्यार्थी नहीं आए ।,0
बताइए,2
"बताइए , आज कितने विद्यार्थी उपस्थित हैं ?",2
अंशुल 1 गिलास पानी में से 0.6666 पानी पी,1
"अंशुल 1 गिलास पानी में से 0.6666 पानी पी जाता है , तो बताइए",2
"अंशुल 1 गिलास पानी में से 0.6666 पानी पी जाता है , तो बताइए गिलास में कितना पानी शेष रहा ?",0
श्रीमती गुप्ता ने 5 राइस क्रिस्पी ट्रीट बनाईं ।,0
उन्होंने 8 बड़े मार्शमैलो और 10 छोटे मार्शमैलो का प्रयोग किया ।,0
उन्होंने कितने मार्शमैलो का प्रयोग किया ?,0
रवि ने 15 किलो चीनी तोली फिर 20 किलो चावल तोले ।,0
उसने कुल कितने किलो सामान तोला ?,0
1 किसान का अनुमान है,2
1 किसान का अनुमान है कि वह 48097 गट्ठर गेहूँ की कटाई करेगा ।,0
फ़सल उत्पादन के दौरान मौसम अच्छा था,2
"फ़सल उत्पादन के दौरान मौसम अच्छा था , इसलिए उसने अनुमान से 684 गट्ठर ज़्यादा गेहूँ की कटाई की ।",0
किसान ने कितनी फसल काटी ?,1
चिड़ियाघर में ज़ो ने 67 तस्वीरें लीं ।,0
अगर उसकी बहन ने और 17 तस्वीरें लीं,0
"अगर उसकी बहन ने और 17 तस्वीरें लीं , तो उन्होंने कुल कितनी तस्वीरें लीं ?",0
समुद्र तट पर मालिनी को 18 सीपियाँ और लैला को 41 सीपियाँ मिलीं ।,0
उन्हें कुल कितनी सीपियाँ मिलीं ?,0
वर्जीनिया के पास शुरू में 96 अंडे थे ।,2
अनुशा ने 3 ले लिए ।,0
अंत में वर्जीनिया के पास कितने अंडे हैं ?,2
1 स्कूल में 542 लड़कियाँ और 387 लड़के हैं ।,2
उस स्कूल में लड़कों की तुलना में कितनी ज़्यादा लड़कियाँ हैं ?,2
बारबरा के पास 18 टाॅफ़ियाँ थीं ।,2
उसने 9 खा लीं ।,1
बारबरा के पास कितनी टाॅफ़ियाँ बचीं ?,0
मृणाल के पास 74 लीची थी ।,2
उसने उनमें से 72 खाईं ।,1
मृणाल के पास कितनी लीची बचीं ?,0
समुद्र में 1 तेल का पाइप टूट गया ।,1
इससे पहले कि इंजीनियर पाइप ठीक करते,0
"इससे पहले कि इंजीनियर पाइप ठीक करते , 6206 लीटर तेल पानी में बह गया ।",5
जब तक इंजीनियर पाइप को ठीक कर,0
जब तक इंजीनियर पाइप को ठीक कर रहे थे और 2475 लीटर तेल पानी में बह गया ।,5
कुल कितने लीटर तेल बह गया ?,5
नैन्सी ने 2 प्याज उगाए,0
"नैन्सी ने 2 प्याज उगाए , दैविक ने 9 प्याज उगाए",0
"नैन्सी ने 2 प्याज उगाए , दैविक ने 9 प्याज उगाए और अथर्व ने 4 प्याज उगाए ।",0
उन्होंने 6 दिन खेत में काम किया ।,0
उन्होंने कुल कितने प्याज उगाए ?,0
किम्बर्ली के पास 5 मिठाइयाँ थीं ।,2
उसने 7 और खरीदीं ।,4
"बाद में , किम्बर्ली ने दुकान से 18 संतरे खरीदे ।",4
किम्बर्ली के पास कुल कितनी मिठाइयाँ हैं ?,2
1 आदमी पहले दिन पठानकोट से कश्मीर तक 435 कि . मी . कार चलाता है ।,0
अगले दिन वह आदमी कश्मीर से लेह तक 380 कि . मी . कार चलाता है ।,0
उसने 2 दिन में कुल कितनी दूरी तय की ?,0
ज़ाकिर ने आज 47 चक्कर लगाए ।,0
डेविड ने ज़ाकिर की तुलना में 15 ज़्यादा चक्कर लगाए ।,0
डेविड ने कितने चक्कर लगाए ?,0
1 कारखाने में 3272 माचिस की डिब्बियाँ बनती हैं ।,0
दूसरे कारखाने में 5586 माचिस की डिब्बियाँ बनती हैं ।,0
बताओ,2
बताओ कुल कितनी माचिस की डिब्बियाँ बनती हैं ?,0
अथर्व के पास इक्यावन किताबें थीं,2
"अथर्व के पास इक्यावन किताबें थीं , लेकिन उसने 1 बिक्री में 45 किताबें बेचीं ।",5
अथर्व के पास अब कितनी किताबें हैं ?,2
1 रसोइये के पास 77 किशमिश थीं ।,2
यदि वह उनमें से 60 केक में डालता,0
"यदि वह उनमें से 60 केक में डालता है , तो उसके पास अब कितनी किशमिश होंगी ?",2
मोहन ने शनिवार को 350 दीपक और रविवार को 485 दीपक बनाए ।,0
बताओ,2
बताओ उसने 2 दिन में कुल कितने दीपक बनाए ?,0
1 फूलवाले के पास 37 गुलाब थे ।,2
यदि उसने उनमें से 16 बेचे,5
यदि उसने उनमें से 16 बेचे और फिर बाद में 19 और तोड़े,1
"यदि उसने उनमें से 16 बेचे और फिर बाद में 19 और तोड़े , तो उसके पास कितने गुलाब होंगे ?",2
खलिहान में घास के 28 गट्ठर थे ।,2
टिम ने आज खलिहान में कुछ गट्ठर रखे ।,0
खलिहान में अब 54 गट्ठर हैं ।,2
खलिहान में उसने कितने गट्ठर रखे थे ?,3
खलिहान में उसने कितने गट्ठर रखे थे ?,0
हमारी क्लास को लाइब्रेरी से चौवन किताबें मिलीं ।,0
फिर हमें लाइब्रेरी से 23 किताबें और मिलीं ।,0
पुस्तकालय से हमारी कक्षा को कितनी किताबें मिलीं ?,0
आपके घर से लगभग 500 कदम की दूरी पर 1 मंदिर है ।,2
400 कदम आप चल,0
"400 कदम आप चल चुके हैं , अब बताइए",2
"400 कदम आप चल चुके हैं , अब बताइए , 5 कदम चलने",0
"400 कदम आप चल चुके हैं , अब बताइए , 5 कदम चलने पर आप कौन से कदम पर पहुँचेंगे ?",0
वर्तमान में पार्क में 53 मेपल के पेड़ हैं ।,2
पार्क कर्मी आज मेपल के पेड़ लगाएँगे ।,0
जब काम समाप्त हो,2
जब काम समाप्त हो जाएगा तो पार्क में 64 मेपल के पेड़ होंगे ।,2
आज श्रमिकों ने कितने मेपल के पेड़ लगाए ?,0
इस साल फ़ुटबॉल के 13 मैच थे,2
"इस साल फ़ुटबॉल के 13 मैच थे , लेकिन ओजस्वी उनमें से 11 देखने नहीं जा पाई ।",0
"इस साल फ़ुटबॉल के 13 मैच थे , लेकिन ओजस्वी उनमें से 11 देखने नहीं जा पाई ।",1
वह अगले साल 15 मैच देखने जाएगी ।,0
वह अगले साल 15 मैच देखने जाएगी ।,1
ओजस्वी कुल कितने मैच देखेगी ?,0
1 कमीज़ सीने के लिए 4 मीटर कपड़े की आवश्यकता है ।,2
45 मीटर कपड़े से कमीज़ें सीकर कितना कपड़ा शेष बच जाएगा ?,0
लैला ने 35 तरबूज और 30 गाजरें उगाईं,0
"लैला ने 35 तरबूज और 30 गाजरें उगाईं , लेकिन खरगोशों ने 27 तरबूज खा लिए ।",1
लैला के पास कितने तरबूज हैं ?,2
चार्ली के पास लूसी की तुलना में 31 ज़्यादा स्नोबॉलें हैं ।,2
लूसी के पास 19 स्नोबॉलें हैं ।,2
चार्ली के पास कितनी स्नोबॉलें हैं ?,2
फ़ुटबॉल के मैच में जैक ने 42 अंक बनाए ।,0
पंकज ने 21 अंक बनाए ।,0
जैक ने पंकज की तुलना में कितने ज़्यादा अंक बनाए ?,0
जैवन्त ने पिछले सीज़न में फ़ुटबॉल खेलते,0
जैवन्त ने पिछले सीज़न में फ़ुटबॉल खेलते हुए 156 गोल किए ।,0
इस सीज़न में उसने 187 गोल किए ।,0
जैवन्त ने कुल कितने गोल किए हैं ?,0
जीनो के पास 63 मिठाइयाँ हैं ।,2
मेरे पास 50 मिठाइयाँ हैं ।,2
हमारे पास कुल कितनी मिठाइयाँ हैं ?,2
पार्क कर्मचारियों ने आज 7 पीपल के पेड़ों को काटने की योजना बनाई ।,1
पार्क कर्मचारियों ने आज 7 पीपल के पेड़ों को काटने की योजना बनाई ।,0
पार्क के 1 अन्य हिस्से में 4 पीपल के पेड़ हैं ।,2
8 पार्क कर्मचारी काम पर लगे ।,0
"उनके काम के बाद , पार्क में कितने पीपल के पेड़ बचेंगे ?",0
1 पार्टी के बाद केक का 0.625 हिस्सा बचा था ।,0
उस रात बड़े भाई ने केक का 0.25 हिस्सा खाया ।,1
उसके बाद कितना केक बचा ?,0
1 निर्माण कंपनी ने 5.91 टन बजरी और 8.11 टन रेत खरीदी ।,4
कंपनी ने कुल मिलाकर,0
कंपनी ने कुल मिलाकर कितने टन सामग्री खरीदी ?,4
"1 दुकानदार ने ग्राहकों को क्रमशः 2.450 लीटर , 3.350 लीटर व 5.750 लीटर तेल बेचा",5
"1 दुकानदार ने ग्राहकों को क्रमशः 2.450 लीटर , 3.350 लीटर व 5.750 लीटर तेल बेचा तो उसने कुल कितना तेल बेचा ?",5
दराज में 41 पेंसिलें थीं ।,2
अथर्व ने 30 पेंसिलें दराज में रखीं ।,0
अब कुल कितनी पेंसिलें हैं ?,2
1 कक्षा में 21 लड़कियाँ और 16 लड़के हैं ।,2
कक्षा में कुल कितने लड़के लड़कियाँ हैं बताओ ?,2
कक्षा में कुल कितने लड़के लड़कियाँ हैं बताओ ?,2
सीता को बाजार से सामान लाने,0
सीता को बाजार से सामान लाने के लिए 2000 रु . दिए,5
सीता को बाजार से सामान लाने के लिए 2000 रु . दिए उसमें से 747.50 रु . के सामान ले लिए ।,0
बताइए,2
बताइए उसके पास कितने रुपये बचे ।,0
स्कूल बस में 10 छात्र सवार थे ।,2
3 छात्र बस में चढ़े ।,4
अब बस में कितने छात्र हैं ?,2
अयान ने 0.3 कप पीली किशमिश और 0.4 कप काली किशमिश को मिक्श्चर में डाला ।,0
अयान ने किशमिश के कुल कितने कप डाले ?,0
लता ने 30 रुपये की किताबें खरीदीं ।,4
उसने दुकानदार को 50 रुपये का नोट दिया ।,5
बताइए,2
बताइए लता को कितने रुपये दुकानदार ने लौटाए ?,1
अथर्व ने कुछ खिलौने खरीदे ।,4
उसने ₹9.05 के कंचे और ₹6.52 की 1 बेसबॉल ख़रीदी ।,4
उसने ₹4.95 का 1 कूपन दिया था ।,5
कुल मिलाकर,0
कुल मिलाकर अथर्व ने खिलौनों पर कितनी नकद राशि खर्च की ?,0
अथर्व को 6 सीपियाँ और 3 स्टारफ़िश मिलीं,0
"अथर्व को 6 सीपियाँ और 3 स्टारफ़िश मिलीं , फिर उसे 4 सीपियाँ और मिलीं ।",0
अथर्व को कितनी सीपियाँ मिलीं ?,0
पिछले हफ़्ते अजय के पास 74 रुपये थे ।,2
उसने सप्ताहांत में कारों को धोया,0
उसने सप्ताहांत में कारों को धोया और 86 रुपये और कमाए ।,0
अजय के पास अब कितना पैसा है ?,2
सामान ख़रीदकर,4
सामान ख़रीदकर जब वह अपनी माँ के पास वापस आई,0
"सामान ख़रीदकर जब वह अपनी माँ के पास वापस आई , तो उसने ₹27 लौटाए ।",1
अगर उसकी माँ ने उसे ₹100 दिए,5
"अगर उसकी माँ ने उसे ₹100 दिए थे , तो उसने सामान पर कुल कितना पैसा खर्च किया ?",0
प्रभजोत के पास ₹2168.50 हैं,2
प्रभजोत के पास ₹2168.50 हैं तथा उसके भाई सिमरजीत के पास ₹1248.50 हैं ।,2
उन दोनों के पास कुल कितने रुपये हैं ।,2
"श्रीमती ज़ोया की कक्षा में 18 मफ़िन , श्रीमती मैकएडम्स की कक्षा में 20 मफ़िन , और श्रीमती फ्लैनरी की कक्षा में 17 मफ़िन बने ।",0
कुल कितने मफ़िन बनाए गए ?,0
रहीम को अपने स्कूल पहुँचने,0
रहीम को अपने स्कूल पहुँचने के लिए 1.25 किलोमीटर सफ़र करना पड़ता है ।,0
उसे स्कूल जाने,1
उसे स्कूल जाने और वहाँ से घर आने,0
उसे स्कूल जाने और वहाँ से घर आने में कुल कितनी दूरी तय करनी पड़ती है ?,0
फल ख़रीदने,4
"फल ख़रीदने के बाद , बचे",0
"फल ख़रीदने के बाद , बचे हुए ₹85 से उसने कुछ बिस्कुट खरीदने का फैसला किया ।",4
"फल ख़रीदने के बाद , बचे हुए ₹85 से उसने कुछ बिस्कुट खरीदने का फैसला किया ।",0
अगर उसने बिस्कुट पर ₹16 खर्च किए,0
"अगर उसने बिस्कुट पर ₹16 खर्च किए , उसके पास कुल कितना पैसा बचा ?",0
अनाज से भरा,0
अनाज से भरा 1 जहाज़ कोरल रीफ़ में दुर्घटनाग्रस्त हो गया ।,2
जब तक जहाज़ की मरम्मत होती,2
"जब तक जहाज़ की मरम्मत होती , तब तक 49952 टन अनाज पानी में फैल चुका था ।",1
जहाज़ पर केवल 918 टन अनाज बचा ।,0
तो जहाज़ पर मूलतः कितने टन अनाज था ?,2
रमेश ने अपने बैंक खाते में जनवरी माह में 2850 रु . जमा कराए,0
रमेश ने अपने बैंक खाते में जनवरी माह में 2850 रु . जमा कराए तथा फरवरी माह में 3650 रु . जमा कराए ।,0
बताओ,2
बताओ उसने 2 माह में कुल कितने रूपये जमा कराए ?,0
कार्ला के पास कुछ कंचे थे ।,2
उसने 134 कंचे खरीदे ।,4
उसके पास पहले 187 कंचे थे ।,2
उसके पास अब कितने हैं ?,2
1 क्रिसमस ट्री पर 95 रंगीन लाइटें हैं ।,2
उनमें से 26 लाल हैं,2
"उनमें से 26 लाल हैं , 37 पीले हैं",2
"उनमें से 26 लाल हैं , 37 पीले हैं और बाकी नीले हैं ।",2
क्रिसमस ट्री पर कितनी नीली लाइटें हैं ?,2
ओजस्वी ने कुछ खिलौने खरीदे ।,4
उसने ₹5.71 की 1 फुटबॉल खरीदी,4
उसने ₹5.71 की 1 फुटबॉल खरीदी और कंचों पर ₹6.59 ख़र्च किए ।,0
कुल मिलाकर,0
"कुल मिलाकर , ओजस्वी ने खिलौनों पर कितना ख़र्चा किया ?",0
एफिड्स नामक कुछ कीड़ों ने 1 बड़े खेत पर हमला किया ।,0
इससे निपटने,0
इससे निपटने के लिए किसान ने अपने खेतों में लेडीबग्स छोड़े ।,1
12170 लेडीबग्स पर चित्तियाँ थीं,2
12170 लेडीबग्स पर चित्तियाँ थीं और 54912 लेडीबग्स पर चित्तियाँ नहीं थीं ।,2
बिना चित्ती वाले लेडीबग्स की संख्या चित्तिदार लेडीबग्स की संख्या से कितनी ज़्यादा है ?,2
लखविंदर के पास 67 पेंसिलें हैं ।,2
उसने अपने जन्मदिन पर 36 पेंसिलें अपनी कक्षा में बाँट दीं ।,5
उसके पास कितनी पेंसिलें रह गईं ?,0
2 पक्षी बाड़ पर बैठे थे ।,0
4 और पक्षी वहाँ आए ।,0
बाड़ पर कितने पक्षी बैठे हैं ?,0
जागृति ने 37 संतरे तोड़े,1
जागृति ने 37 संतरे तोड़े और सारा ने 10 संतरे तोड़े ।,1
ओजस्वी ने 30 नाशपाती तोड़े ।,1
कुल कितने संतरे तोड़े गए ?,1
"पिछले शनिवार , मालिनी ने 425 पत्रिकाएँ और अख़बार बेचे ।",5
अगर उसने 275 अखबार बेचे,5
"अगर उसने 275 अखबार बेचे , तो उसने कितनी पत्रिकाएँ बेचीं ?",5
कनिष्क के खाते में 7 रुपये थे ।,2
उसकी बहन ने उससे 3 रुपये लिए ।,4
अब कनिष्क के पास कितने रुपये हैं ?,2
शुरूआत में हिबा के पास 86 कलम थे ।,2
उसने रजत को 41 दिए ।,5
हिबा के पास कितने कलम बचे ?,0
अथर्व ने अपने स्कूल के बैंड में भाग लिया ।,0
उसने ₹145.16 की 1 तुरही खरीदी,4
उसने ₹145.16 की 1 तुरही खरीदी और गानों की 1 पुस्तक खरीदी,4
उसने ₹145.16 की 1 तुरही खरीदी और गानों की 1 पुस्तक खरीदी जो ₹5.84 की थी ।,0
म्यूजिक स्टोर में अथर्व ने कितना ख़र्चा किया ?,0
विलियम के पास 15 टिकटें थीं ।,2
उसने 3 टिकटें बेचीं ।,5
विलियम के पास कितनी टिकटें बचीं ?,0
खेल के मैदान पर 40 लड़के और कुछ लड़कियाँ हैं ।,2
कुल 117 बच्चे हैं ।,2
खेल के मैदान पर कितनी लड़कियाँ हैं ?,2
1 गेम खेलते,0
"1 गेम खेलते हुए , टीम A ने 2 अंक बनाए",0
"1 गेम खेलते हुए , टीम A ने 2 अंक बनाए , टीम B ने 9 अंक बनाए",0
"1 गेम खेलते हुए , टीम A ने 2 अंक बनाए , टीम B ने 9 अंक बनाए और टीम C ने 4 अंक बनाए ।",0
कुल कितने अंक बनाए गए ?,0
विनी कल रस्सी कूदते,0
विनी कल रस्सी कूदते हुए लगातार 86 बार कूदी ।,0
आज वह केवल 73 बार कूदी ।,0
वह कितना काम कूदी ?,0
महिमा ने बाजार में बेचने,5
महिमा ने बाजार में बेचने के लिए 98 किताबें तैयार कीं ।,0
गतिविधि समाप्त होने,2
गतिविधि समाप्त होने के बाद उसके पास 96 किताबें बची थीं ।,0
उसने कितनी बेचीं ?,5
मिल्ली के पास 9 कंगन थे ।,2
उसने उनमें से 2 खो दिए ।,1
मिल्ली के पाास कितने कंगन बचे हैं ?,0
सोमवार को 0.9 इंच बारिश हुई ।,2
मंगलवार को 0.7 इंच बारिश हुई ।,2
दोनो दिन कुल कितनी बारिश हुई ?,2
वर्तमान में पार्क में 33 अखरोट के पेड़ हैं ।,2
पार्क कर्मी आज 44 अखरोट के पेड़ लगाएँगे ।,0
श्रमिकों का काम समाप्त होने,2
श्रमिकों का काम समाप्त होने पर पार्क में कितने अखरोट के पेड़ होंगे ?,2
कालीन ने 1 बाल्टी में 0.75 लीटर पानी डाला ।,0
"कुछ मिनटों बाद , उसने देखा",0
"कुछ मिनटों बाद , उसने देखा कि केवल 0.5 लीटर पानी ही बचा है ।",0
बाल्टी से कितना पानी बह गया ?,5
जौश के पास 142 पेंसिलें थीं ।,2
उसने डोरोथी को 31 पेंसिलें दीं ।,5
जौश के पास अब कितनी पेंसिलें बची हैं ?,0
मेलिसा के पास 88 केले थे ।,2
जगत ने मेलिसा को 4 उधार दिए ।,5
मेलिसा के पास अब कितने केले होंगे ?,2
क्रिसमस में केवल 1 सप्ताह बचा है ।,0
अरिजीत अपने परिवार के लिए उपहार खरीदने,4
अरिजीत अपने परिवार के लिए उपहार खरीदने के लिए बाहर गया ।,1
उसके पास ₹999 हैं ।,2
वह 1 स्पोर्ट्स की दुकान में गया,1
वह 1 स्पोर्ट्स की दुकान में गया और अपने भाई के लिए ₹165 के जूते खरीदे ।,4
उसके पास कितना पैसा बचा ?,0
इसाबेल के पास कुछ टॉफ़ियाँ थीं ।,2
उसने अपने दोस्त को 27 दीं,5
उसने अपने दोस्त को 27 दीं और 61 बच गईं ।,0
शुरुआत में उसके पास कितनी टॉफ़ियाँ थीं ?,2
टेनर ने सितंबर में ₹108 की बचत की,0
टेनर ने सितंबर में ₹108 की बचत की और अक्टूबर में ₹17 खर्च किए ।,0
फिर टैनर ने 1 वीडियो गेम पर ₹49 खर्च किए ।,0
टेनर के पास कितने रुपये बचे हैं ?,0
"हरीश ने धानमण्डी से 2.500 किग्रा . हल्दी , 5.200 किग्रा . मिर्ची व 10 किग्रा . नमक खरीदा ।",4
उसके द्वारा खरीदे सामान का कुल वजन कितना है ।,2
बोनी की कक्षा में छात्रों ने प्रत्येक दिन बारिश दर्ज की ।,0
उन्होंने सोमवार को 0.16666666666666666 सेंटीमीटर बारिश दर्ज की,0
"उन्होंने सोमवार को 0.16666666666666666 सेंटीमीटर बारिश दर्ज की , मंगलवार को 0.4166666666666667 सेंटीमीटर और बुधवार को 0.083333333333333 सेंटीमीटर दर्ज की ।",0
छात्रों ने कुल कितने सेंटीमीटर बारिश दर्ज की ?,0
क्लेरेंस के पास 5 संतरे थे ।,2
उसने जॉइस को 3 दिए ।,5
बाद में क्लेरेंस ने दुकान से 9 टाॅफ़ियाँ खरीदीं ।,4
क्लेरेंस के पास कितने संतरे हैं ?,2
दुकानदार रफ़ी के पास 153 मोमबत्तियाँ थीं ।,2
पारस ने उसे 237 मोमबत्तियाँ और दे दीं ।,5
रफ़ी के पास कुल मिलाकर,0
रफ़ी के पास कुल मिलाकर कितनी मोमबत्तियाँ हो गईं ?,2
इसाबेल के बाल 18 इंच लंबे थे ।,2
यदि उसके बाल 4 इंच बढ़े,0
"यदि उसके बाल 4 इंच बढ़े , तो वे कितने लंबे होंगे ?",2
अगर 1 डिब्बे में 7 बोतल के ढक्कन,3
अगर 1 डिब्बे में 7 बोतल के ढक्कन थे और लिंडा ने उसमें 7 बोतल के ढक्कन,3
अगर 1 डिब्बे में 7 बोतल के ढक्कन थे और लिंडा ने उसमें 7 बोतल के ढक्कन और डाले,0
"अगर 1 डिब्बे में 7 बोतल के ढक्कन थे और लिंडा ने उसमें 7 बोतल के ढक्कन और डाले , तो डिब्बे में कितने बोतल के ढक्कन हैं ?",3
1 गोदाम में 459 बोरी गेहूँ और 813 बोरी चावल की है ।,2
बताओ,2
बताओ गोदाम में कुल कितनी बोरियाँ हैं ?,2
दराज में 43 पेंसिलें और मेज़ पर 19 पेंसिलें थीं ।,2
दैविक ने मेज़ पर 16 पेंसिलें और रखीं ।,0
अब कुल कितनी पेंसिलें हैं ?,2
मोहन के खेत में 45 बोरी मक्का व 2 बोरी गेहूँ पैदा हुआ ।,2
बताइए,2
"बताइए , मोहन के खेत में कुल कितनी बोरी अनाज पैदा हुआ ?",2
चिड़ियाघर में 1 पिंजरे में 68 साँप थे ।,2
यदि 42 छिप,1
"यदि 42 छिप रहे थे , तो कितने साँप नहीं छिपे ?",1
भारती को पाई बनाने,0
भारती को पाई बनाने के लिए 10 सेबों की आवश्यकता है ।,2
उसके पास 5 सेब थे,2
उसके पास 5 सेब थे लेकिन अनीता ने उनमें से 4 खा लिए ।,1
उसे कितने और सेब चाहिए ?,0
1 पार्टी के लिए कोडी ने 11 केक खरीदे ।,4
पार्टी के बाद उनके पास 2 बचे थे ।,0
पार्टी में कितने खाए गए ?,1
मारिया के फ्रिज में 14 बोतल पानी था ।,2
अगर उसने उनमें से 8 पी,1
अगर उसने उनमें से 8 पी लीं और फिर 45 और खरीदीं,4
"अगर उसने उनमें से 8 पी लीं और फिर 45 और खरीदीं , तो उसके पास कितनी बोतलें होंगी ?",2
"अब तक , 1 बाग़ से कुल 9792 किलो ताजे और फ्रोजन फल बेचे गए हैं ।",5
यदि 3513 किलो फ्रोजन फल बेचे,5
"यदि 3513 किलो फ्रोजन फल बेचे गए हैं , तो अब तक कितने किलो ताजा फल बेचे गए ?",5
1 पालतू जानवरों की दुकान में 64 पक्षी थे,2
1 पालतू जानवरों की दुकान में 64 पक्षी थे जो बात करते,0
1 पालतू जानवरों की दुकान में 64 पक्षी थे जो बात करते थे और 13 जो बात नहीं करते थे ।,0
पालतू,3
पालतू जानवरों की दुकान में कुल कितने पक्षी थे ?,2
गुरप्रीत ने 51 कद्दू उगाए ।,0
अथर्व ने 23 कद्दू उगाए ।,0
उन्होंने कुल कितने कद्दू उगाए ?,0
मालिनी के पास 52 रुपये थे,2
मालिनी के पास 52 रुपये थे और उसने पाई पर 6 रुपये खर्च किए ।,0
उसके दोस्त के पास 43 रुपये हैं ।,2
पाई खरीदने,4
पाई खरीदने के बाद उसके पास कितना पैसा था ?,2
"जुड़वाँ बहने एली और अनुशा ने क्लब हाउस में 10 अंडे , टाउन हॉल गार्डन में 4 अंडे और पार्क में 6 और ढूँढे ।",3
उनके पास कुल कितने अंडे हैं ?,2
जेसन के पास 7 बैंगनी गुब्बारे और 4 लाल गुब्बारे थे ।,2
उसने 3 बैंगनी गुब्बारे खो दिए ।,1
जेसन के पास अब कितने बैंगनी गुब्बारे हैं ?,2
दैविक ने 9 नींबू तोड़े,1
