text,label
ब्लू टीम ने अपना सर्वश्रेष्ठ प्रदर्शन किया ।,0
अंत में उन्होंने 95 रन बनाकर खेल जीता ।,0
अंत में उन्होंने 95 रन बनाकर खेल जीता ।,0
यदि लाल टीम ने 76 रन बनाए,0
"यदि लाल टीम ने 76 रन बनाए , तो दोनो टीमों के रन में कितना अंतर था ?",2
मधुमक्खियों ने 0.36 किलो शहद बनाया,0
"मधुमक्खियों ने 0.36 किलो शहद बनाया , लेकिन भालू ने उसमें से 0.05 किलो खा लिया ।",1
कितना शहद बचा ?,0
इंदौर शहर में टॉमी कुत्ता 1 प्रसिद्ध वास्तुकार है ।,2
अपने इंजीनियर दोस्त मोती वुल्फ के साथ मिलकर,0
"अपने इंजीनियर दोस्त मोती वुल्फ के साथ मिलकर , उसने एनीमस टॉवर , अब तक की सबसे ऊंची इमारत बनाने का फैसला किया ।",0
"अपने इंजीनियर दोस्त मोती वुल्फ के साथ मिलकर , उसने एनीमस टॉवर , अब तक की सबसे ऊंची इमारत बनाने का फैसला किया ।",0
यह सुनिश्चित करने,0
यह सुनिश्चित करने के लिए कि टॉवर की रूपरेखा दृढ़ता से बनाई,0
"यह सुनिश्चित करने के लिए कि टॉवर की रूपरेखा दृढ़ता से बनाई गई है , उन्होंने शहर के सर्वश्रेष्ठ बिल्डरों को काम पर रखा है ।",0
यदि उन्होंने 318 बीवर और 544 मकड़ियों को काम पर रखा,0
"यदि उन्होंने 318 बीवर और 544 मकड़ियों को काम पर रखा , तो उन्होंने टॉवर बनाने",0
"यदि उन्होंने 318 बीवर और 544 मकड़ियों को काम पर रखा , तो उन्होंने टॉवर बनाने के लिए कुल कितने श्रमिकों को काम पर रखा ?",0
1 बाल्टी में 5 लीटर दूध आता है ।,0
अमन के पास 2 लीटर दूध है ।,2
उसकी बाल्टी कितनी ख़ाली है ?,2
"बेणेश्वर मेले में पहले दिन 1870 , दूसरे दिन 2340 एवं तीसरे दिन 2905 लोग मेला देखने आए ।",0
"बेणेश्वर मेले में पहले दिन 1870 , दूसरे दिन 2340 एवं तीसरे दिन 2905 लोग मेला देखने आए ।",0
बताओं,2
बताओं तीनों दिन मिलाकर,0
बताओं तीनों दिन मिलाकर कितनें लोगों ने मेला देखा ?,0
गेराल्डाइन के पास 2186 गुड़ियाँ और जैज़मिन के पास 1209 गुड़ियाँ थीं ।,2
जैज़मिन की तुलना में गेराल्डिन के पास कितनी ज़्यादा गुड़ियाँ हैं ?,2
ईशिता के शाकाहारी भोजनालय ने 0.3333333333333333 किलो हरी मिर्च और 0.33333333333333 किलो लाल मिर्च खरीदी ।,4
ईशिता के शाकाहारी भोजनालय ने कुल कितने किलो मिर्च खरीदी ?,4
मनवीत कौर के पास ₹148.50 हैं ।,2
उसने पिता जी को ₹116.50 दे दिये ।,5
अब मनबीत कौर के पास कुल कितने रुपये है ?,2
घरों की क़ीमत बढ़ने,0
"घरों की क़ीमत बढ़ने से पहले , लॉरेंस जिले में 1426 घर थे ।",2
अब 2000 घर हैं ।,2
घरों की क़ीमत में उछाल के कारण बिल्डरों ने कितने नए घर बनाए ?,0
दलदल में 58 हंस और 37 बतखें हैं ।,2
बतखों की तुलना में कितने ज़्यादा हंस हैं ?,2
मारिया की दराज में 50 पन्ने थे,2
मारिया की दराज में 50 पन्ने थे और उसके बैग में 41 पन्ने थे ।,2
उसके पास कुल कितने थे ?,2
1 क्रिकेट मैच में श्रीलंका ने 235 रन बनाए ।,0
अभी तक भारत ने 123 रन बनाए हैं ।,0
भारत को जीतने,0
भारत को जीतने के लिए और कितने रन चाहिए ?,0
जेसन के पास 44 नीले और 16 लाल कंचे हैं ।,2
अजय के पास 24 नीले कंचे हैं ।,2
उनके पास कुल कितने नीले कंचे हैं ?,2
1 पुस्तकालय में पुस्तकों की कुल संख्या 4550 है ।,2
पुस्तकालय में गणित विषय से संबंधित 1125 पुस्तकें और अंग्रेजी विषय से संबंधित 816 पुस्तकें हैं,2
"पुस्तकालय में गणित विषय से संबंधित 1125 पुस्तकें और अंग्रेजी विषय से संबंधित 816 पुस्तकें हैं , तो पुस्तकालय में शेष विषयों की संख्या कितनी है ?",2
आखिरी में वे सबसे बड़े लेक सुपीरियर गए ।,1
यात्रा करके,0
यात्रा करके थक,1
यात्रा करके थक कर उन्होंने कम मछली पकड़ने,0
यात्रा करके थक कर उन्होंने कम मछली पकड़ने और इसके बजाय झील की सुंदरता का आनंद लेने का फैसला किया ।,0
यात्रा करके थक कर उन्होंने कम मछली पकड़ने और इसके बजाय झील की सुंदरता का आनंद लेने का फैसला किया ।,0
"वे 15 कैटफ़िश , 20 स्टर्जन और 10 ईल पकड़ने में सक्षम थे ।",0
"वे 15 कैटफ़िश , 20 स्टर्जन और 10 ईल पकड़ने में सक्षम थे ।",2
लेक सुपीरियर से कितनी मछलियाँ पकड़ी गईं ?,0
सारा ने 3 रोटियाँ ख़रीदीं,4
सारा ने 3 रोटियाँ ख़रीदीं और संतरे के रस के 5 कार्टन खरीदे ।,4
फिर उसने 4 मिठाइयाँ ख़रीदीं ।,4
सारा ने कितना सामान ख़रीदा ?,4
पिछले साल 1 देश में 90171 लोगों जन्में और 16320 लोगों ने आप्रवासन किया था ।,0
पिछले साल देश में जन्म लिए,4
पिछले साल देश में जन्म लिए और आप्रवासित लोगों की संख्या के बीच कितना अंतर है ?,2
कॉनी के पास 41 लाल कलम और 64 नीले कलम हैं ।,2
उसके पास कुल कितने कलम हैं ?,2
"1 चरवाहे के पास 45 ऊँट , 40 गधे व 46 बकरियाँ हैं",2
"1 चरवाहे के पास 45 ऊँट , 40 गधे व 46 बकरियाँ हैं , तो बताइए",2
"1 चरवाहे के पास 45 ऊँट , 40 गधे व 46 बकरियाँ हैं , तो बताइए , उसके पास कुल कितने पशु हैं ?",2
मुनीज़ा की कक्षा में अंग्रेजी कहानियों की 13 किताबें और हिंदी की 22 हैं ।,2
कुल मिलाकर,0
कुल मिलाकर कितनी कहानी की किताबें हैं ?,2
गणित की परीक्षा में 45 प्रश्न हैं ।,2
17 प्रश्न कठिन हैं ।,2
28 प्रश्न जोड़ और घटाव के हैं ।,2
स्टीव ने केवल 38 सवालों के जवाब दिए ।,5
स्टीव ने कितने सवाल नहीं आए ?,0
लैला के पास बैंक में 8 रुपये थे ।,2
उसकी बहन ने उससे 3 रुपये उधार लिए ।,4
लैला के पास अब कितने रुपये हैं ?,2
दैविक को समुद्र तट पर 56 सीपियाँ मिलीं ।,0
लैला ने उसे अपनी सीपीयों में से कुछ दीं ।,5
उसने दैविक को 22 सीपियाँ दीं ।,5
दैविक के पास अब कितनी सीपियाँ हैं ?,2
लोगन ने बर्फ़बारी के दौरान हर दिन गिरी बर्फ़ दर्ज की ।,1
लोगन ने बर्फ़बारी के दौरान हर दिन गिरी बर्फ़ दर्ज की ।,0
"उसने बुधवार को 0.33333333333333 सेंटीमीटर , गुरुवार को 0.33333333333333 सेंटीमीटर और शुक्रवार को 0.222222222222 सेंटीमीटर बर्फ़ दर्ज की ।",0
लोगन ने कुल कितने सेंटीमीटर बर्फ़ दर्ज की ?,0
दिसंबर से पहले ग्राहकों ने मॉल से 6444 गुलबंद खरीदे ।,4
दिसंबर के दौरान उन्होंने पहले की तुलना में 1346 कम गुलबंद खरीदे ।,4
दिसंबर में कितने गुलबंद बेचे गए ?,5
1 पेड़ पर 4 गिलहरियों के पास 2 अखरोठ थे ।,2
अखरोठों की तुलना में कितनी ज़्यादा गिलहरियाँ हैं ?,2
इस साल कुल 8 फ़ुटबॉल मैच हुए,2
इस साल कुल 8 फ़ुटबॉल मैच हुए जिनमें से 4 रात में खेले गए ।,0
कल्पेश रात में खेले,0
कल्पेश रात में खेले मैच नहीं देख पाया ।,0
कल्पेश ने कुल कितने फ़ुटबॉल के मैच देखे ?,0
अथर्व के पास बैंक में 33 रुपये और 87 पैसे थे ।,2
उसके पिता ने अथर्व को 75 पैसे दिए ।,5
उसके पास अब कितने पैसे हैं ?,2
रामू के पास 127 बकरियाँ थी ।,2
उनमें से उसने 43 बकरियाँ बेच दी ।,5
बताइए,2
"बताइए , अब उसके पास कितनी बकरियाँ बची ?",0
सारा ने 4 प्याज उगाए,0
"सारा ने 4 प्याज उगाए , सैली ने 5 प्याज उगाए",0
"सारा ने 4 प्याज उगाए , सैली ने 5 प्याज उगाए और कनिष्क ने 9 प्याज उगाए ।",0
उन्होंने कुल कितने प्याज उगाए ?,0
1 भोजनालय के 1 वेटर के पास 29 ग्राहक थे ।,2
दोपहर के खाने में उसे 20 नए ग्राहक मिले ।,0
यदि 34 ग्राहक और आए,0
"यदि 34 ग्राहक और आए , तो उसके पास कुल कितने ग्राहक थे ?",2
वर्जीनिया के पास 96 अंडे थे ।,2
अनुशा ने उसे 3 दिए ।,5
वर्जीनिया के पास अब कितने अंडे हैं ?,2
टिम के पास 50 रुपये थे ।,2
उसने टाॅफ़ियों पर 45 रुपये खर्च किए ।,0
उसके पास कितने रुपये बचेगें ?,0
रॉन और चानारोंग ने 1 भोजनालय में नाश्ता किया ।,0
रॉन ने 1 केक और 2 प्लेट सलाद खाया ।,1
चानारोंग ने 2 प्लेट सलाद खाया ।,1
उन्होंने कितनी चीजें खाईं ?,1
तीसरी कक्षा के छात्रों के लिए 1 मेले का आयोजन किया गया है ।,0
उनके पास बेचने,5
उनके पास बेचने के लिए 90 टिकट हैं ।,2
उन्होंने पहले सप्ताह 38 टिकट और दूसरे सप्ताह 17 टिकट बेचीं ।,5
उनके पास बेचने,5
उनके पास बेचने के लिए कितनी टिकट बचीं ?,0
चिराग की स्टिकरों की किताब में 69 स्टिकर थे ।,2
उसे अपनी किताब में रखने,0
उसे अपनी किताब में रखने के लिए कुछ और मिले,0
उसे अपनी किताब में रखने के लिए कुछ और मिले और अब उसके पास 220 स्टिकर हैं ।,2
उसने अपनी किताब में कितने रखे ?,0
आलूबुखारे के पेड़ से मैलनी ने 4 आलूबुखारे तोड़े,1
"आलूबुखारे के पेड़ से मैलनी ने 4 आलूबुखारे तोड़े , दैविक ने 9 आलूबुखारे तोड़े",1
"आलूबुखारे के पेड़ से मैलनी ने 4 आलूबुखारे तोड़े , दैविक ने 9 आलूबुखारे तोड़े और सैली ने 3 आलूबुखारे तोड़े ।",1
कुल कितने आलूबुखारे तोड़े गए ?,1
कॉनी के पास 64 लाल और नीले मार्कर हैं ।,3
कॉनी के पास 64 लाल और नीले मार्कर हैं ।,2
41 मार्कर लाल हैं ।,3
41 मार्कर लाल हैं ।,2
कितने मार्कर नीले हैं ?,3
कितने मार्कर नीले हैं ?,2
जागृति के पास 8 नारंगी गुब्बारे थे ।,2
उसकी सहेली ने उसे 2 और दिए ।,5
जागृति के पास अब कितने नारंगी गुब्बारे हैं ?,2
सुरजीत के पास ₹20000 थे ।,2
उसने ₹13750 के कपड़े खरीदे ।,4
उसके पास कितनी रकम बची ?,0
1 ग़ुब्बारे वाले के पास लाल व पीले रंग के 165 ग़ुब्बारे हैं ।,2
इनमें 125 ग़ुब्बारे पीले हैं ।,2
बताओ,2
बताओ उसके पास लाल ग़ुब्बारे कितने हैं ?,2
मालिनी को फल खाना,1
मालिनी को फल खाना पसंद है लेकिन आड़ू नहीं ।,2
उसने जामुनों पर ₹7.19 खर्च किए,0
उसने जामुनों पर ₹7.19 खर्च किए लेकिन ₹6.83 के कुछ आड़ू लौटा दिए ।,1
यदि उसने ₹20 का 1 नोट देकर,5
यदि उसने ₹20 का 1 नोट देकर भुगतान किया,0
"यदि उसने ₹20 का 1 नोट देकर भुगतान किया , तो मालिनी को कितने रुपये वापस मिले ?",0
बैंड में छात्रों का 0.5 अंश ट्रम्पेट बजाने,0
बैंड में छात्रों का 0.5 अंश ट्रम्पेट बजाने वाली टोली में हैं ।,2
बैंड में छात्रों का 0.125 अंश ट्रॉम्बोन बजाने,0
बैंड में छात्रों का 0.125 अंश ट्रॉम्बोन बजाने वाली टोली में हैं ।,2
बैंड में छात्रों का कौन सा अंश ट्रम्पेट बजाने,0
बैंड में छात्रों का कौन सा अंश ट्रम्पेट बजाने वाली टोली या ट्रॉम्बोन बजाने,0
बैंड में छात्रों का कौन सा अंश ट्रम्पेट बजाने वाली टोली या ट्रॉम्बोन बजाने वाली टोली में है ?,2
ओजस्वी ने अंगूरों पर ₹12.08 खर्च किए,0
ओजस्वी ने अंगूरों पर ₹12.08 खर्च किए और चेरियाँ वापस करने,0
ओजस्वी ने अंगूरों पर ₹12.08 खर्च किए और चेरियाँ वापस करने पर उसे ₹9.85 मिले ।,0
उसके द्वारा खर्च किए,0
उसके द्वारा खर्च किए जाने वाली शुद्ध राशि क्या है ?,2
5 फूल और 3 मधुमक्खियाँ हैं ।,2
फूलों की तुलना में कितनी कम मधुमक्खियाँ हैं ?,2
हरजोत अपनी सहेली के साथ बाजार गई ।,1
वहाँ उसने ₹3467.50 का समान खरीदा,4
वहाँ उसने ₹3467.50 का समान खरीदा जबकि उसकी सहेली ने ₹3350.25 का सामान खरीदा ।,4
हरजोत ने अपनी सहेली से कितने रुपये अधिक खर्च किए ।,0
जागृति ने ₹14.88 की खिलौना कारें खरीदीं,4
"जागृति ने ₹14.88 की खिलौना कारें खरीदीं , 4.88 रुपये का स्केटबोर्ड वापस किया",0
"जागृति ने ₹14.88 की खिलौना कारें खरीदीं , 4.88 रुपये का स्केटबोर्ड वापस किया और ₹5.86 का खिलौना ट्रक लिया ।",0
उसने पैंट पर ₹14.55 खर्च किए ।,0
कुल मिलाकर,0
"कुल मिलाकर , जागृति ने खिलौनों पर कितना खर्चा किया ?",0
दर्श के पास 9 किताबें थीं ।,2
पुस्तक मेले के दौरान उसने 3 और खरीदीं ।,4
दर्श के पास कुल कितनी किताबें हैं ?,2
ओजस्वी को फल खाना बहुत पसंद है ।,1
ओजस्वी को फल खाना बहुत पसंद है ।,2
ओजस्वी ने अंगूरों पर ₹12.08 और चैरियों पर ₹9.85 का ख़र्चा किया ।,0
कुल मिलाकर,0
"कुल मिलाकर , ओजस्वी ने कितने पैसे खर्च किए ?",0
1 जहाज़ पर 5973 टन माल था ।,2
वह बहामास में रुका,2
"वह बहामास में रुका , जहाँ नाविकों ने जहाज़ पर 8723 टन माल चढ़ाया ।",4
जहाज़ पर अब कितने टन माल है ?,2
अतुल के पास 67 चेरी थी ।,2
उनमें से कुछ खा,1
उनमें से कुछ खा लेने के बाद उसके पास 42 बचीं ।,0
अतुल ने कितनी चेरी खाईं ?,1
सूरज 1 जादुई वन में फँस गया ।,0
बाहर का रास्ता ढूँढने,0
बाहर का रास्ता ढूँढने के लिए उसे कुछ पहेलियाँ हाल करनी हैं ।,0
पहली पहेली में 2 विशाल पेड़ हैं ।,2
रास्ता ढूँढने,0
रास्ता ढूँढने के लिए उसे 2 पेड़ों की ऊँचाई का अंतर निकालना है ।,1
यदि पहला पेड़ 465 फीट ऊँचा है,2
यदि पहला पेड़ 465 फीट ऊँचा है और दूसरा 399 फीट है,2
"यदि पहला पेड़ 465 फीट ऊँचा है और दूसरा 399 फीट है , तो उन दोनो की ऊँचाई का अंतर क्या है ?",2
नींबू के पेड़ से सैली ने 7 नींबू तोड़े,1
नींबू के पेड़ से सैली ने 7 नींबू तोड़े और मालिनी ने 9 नींबू तोड़े ।,1
कुल कितने नींबू तोड़े गए ?,1
मीका के पास 20 स्टिकर थे ।,2
उसने मॉल के 1 दुकान से 26 स्टिकर खरीदे ।,4
फिर मिका ने अपनी बहन को 6 स्टिकर के दिए ।,5
मीका के पास कितने स्टिकर बचे हैं ?,0
वर्ष की शुरुआत में चौथी कक्षा में 10 छात्र थे ।,2
वर्ष के दौरान 4 छात्र चले,0
वर्ष के दौरान 4 छात्र चले गए और 42 नए छात्र स्कूल आए ।,0
अंत में चौथी कक्षा में कितने छात्र थे ?,2
मेडिकल लैब में 1 कार्यकर्ता रक्त,3
मेडिकल लैब में 1 कार्यकर्ता रक्त के नमूनों का अध्ययन कर रहा है ।,0
2 नमूनों में कुल 7341 रक्त कोशिकाएँ थीं ।,3
2 नमूनों में कुल 7341 रक्त कोशिकाएँ थीं ।,2
पहले नमूने में 4221 रक्त कोशिकाएँ थीं ।,3
पहले नमूने में 4221 रक्त कोशिकाएँ थीं ।,2
दूसरे नमूने में कितनी रक्त कोशिकाएँ थीं ?,3
दूसरे नमूने में कितनी रक्त कोशिकाएँ थीं ?,2
"जेन के पास 28 पुराने , भूरे काग़ज़ हैं",2
"जेन के पास 28 पुराने , भूरे काग़ज़ हैं और 27 पुराने , पीले काग़ज़ हैं ।",2
उसके पास कुल कितने काग़ज़ हैं ?,2
विद्यालय के पुस्तकालय में 2541 कहानियों की पुस्तकें और 857 अन्य पुस्तकें हैं ।,2
कुल 1017 में से ये कितनी पुस्तकें हैं ?,2
मैं 1 दुकान से 400 काँच के गिलास ख़रीद कर लाया ।,4
मैं 1 दुकान से 400 काँच के गिलास ख़रीद कर लाया ।,0
उसमें से 40 गिलासों में दरारें थीं,2
उसमें से 40 गिलासों में दरारें थीं और 50 गिलासों के किनारे टूटे हुए थे ।,1
मैंने ख़राब गिलास दुकान पर वापस कर दिए ।,0
मेरे पास कितने गिलास बचे ?,0
शिखा अपनी कार से 6 A . M . पर यात्रा शुरू करती है ।,0
वह अपनी यात्रा 3 P . M . पर पूरी करती है ।,0
बताओ,2
"बताओ , उसने कितना समय कार चलाई ।",0
इसाबेल के बाल 18 इंच लंबे थे ।,2
अगर उसने 4 इंच काटवाए,1
"अगर उसने 4 इंच काटवाए , तो बाल कितने लम्बे होंगे ?",2
खेत में कनिष्क ने 36 नींबू तोड़े,1
"खेत में कनिष्क ने 36 नींबू तोड़े , ओजस्वी ने 32 नींबू तोड़े",1
"खेत में कनिष्क ने 36 नींबू तोड़े , ओजस्वी ने 32 नींबू तोड़े और नैन्सी ने 35 नींबू और 18 नाशपाती तोड़े ।",1
उन्होंने कुल कितने नींबू तोड़े ?,1
1 पालतू जानवर की दुकान में छह बिल्ली के बच्चे थे ।,2
यदि उन्हें 3 बिल्ली के बच्चे मिले,0
"यदि उन्हें 3 बिल्ली के बच्चे मिले , तो उनके पास कुल कितने होंगे ?",2
सोमवार को 0.32 इंच और मंगलवार को 0.21 इंच बर्फबारी हुई ।,2
सोमवार और मंगलवार को कुल कितनी बर्फबारी हुई ?,2
जन्मदिन पर अपनी कक्षा के साथियों को बाँटने,5
जन्मदिन पर अपनी कक्षा के साथियों को बाँटने के लिए मीरा को 140 टॉफ़ियाँ मिलीं ।,0
इनमें से उसने 55 टॉफ़ियाँ बाँट दीं ।,5
बताओ,2
बताओ अब मीरा के पास कितनी टॉफ़ियाँ बचीं ?,0
रानी मिठाई की दुकान पर काम करती है ।,0
उसने सोमवार को 45 बेचे ।,5
उसने मंगलवार को 16 कम बेचे ।,5
रानी ने कितने घेवर बेचे ?,5
गुरदीप के पास ₹1000 हैं ।,2
उसने ₹742 के बूट खरीदे ।,4
उसके पास कितना धन बचेगा ?,0
यदि देव के पास कुल 89 स्टैम्प हैं,2
यदि देव के पास कुल 89 स्टैम्प हैं और कार्तिक के पास 57 हैं,2
"यदि देव के पास कुल 89 स्टैम्प हैं और कार्तिक के पास 57 हैं , तो देव के पास कार्तिक से कितने अधिक स्टैम्प हैं ?",2
माँ ने 32 बिस्कुट बनाए ।,0
सामग्री को मिलाने,0
सामग्री को मिलाने में 24 मिनट और पकाने में 16 मिनट का समय लगा ।,0
जूली और मैट ने रात के खाने के बाद 9 बिस्कुट खाए ।,1
कितने बिस्कुट बचे थे ?,0
मृणाल के पास 62 क्रेयॉन हैं ।,2
जेन के पास 52 क्रेयॉन हैं ।,2
उनके पास कुल कितने हैं ?,2
बेकी के मछलीघर में 7.75 लीटर पानी है ।,2
यदि बेकी ने 7 लीटर और डाला,0
"यदि बेकी ने 7 लीटर और डाला , तो मछलीघर में कुल कितने लीटर पानी होगा ?",2
मरीला अस्पताल में थी,2
मरीला अस्पताल में थी और उसे देश भर से 403 शुभकामना कार्ड मिले ।,0
जब वह घर गई,1
जब वह घर गई तो उसे दोस्तों और परिवारवालों से 287 कार्ड और मिले ।,0
मरीला को कुल कितने शुभकामना कार्ड मिले ?,0
मौली वाफ़्टिंग पाई कंपनी की मालकिन हैं ।,2
आज सुबह उसके कर्मचारियों ने कद्दू की पाई बनाने,0
आज सुबह उसके कर्मचारियों ने कद्दू की पाई बनाने के लिए 816 अंडों का प्रयोग किया,0
आज उन्होंने कितने अंडों का प्रयोग किया ?,0
"1 बाग में 47 पेड़ अनार कं , 33 पेड़ अमरूद के व 5 पेड़ आम के हैं ।",2
बताइए,2
शिवानी के 50 रुपये और मधु के पास 25 रुपये हैं ।,2
दोनों के पास कुल कितने रुपये हैं ?,2
दराज में 48 पेंसिलें और 40 कैंचियाँ थीं ।,2
जागृति ने 29 पेंसिलें दराज में रखीं ।,0
अब कुल मिलाकर कितनी पेंसिलें हैं ?,0
अब कुल मिलाकर कितनी पेंसिलें हैं ?,2
"पिछले साल , न्यूबर्ग के हवाई अड्डे पर 14507 यात्री समय पर उतरे ।",5
"दुर्भाग्य से , 213 यात्री देर से उतरे ।",5
पिछले साल न्यूबर्ग में कुल कितने यात्री उतरे ?,5
मिंडी की माँ ने 41 बिस्कुट बनाए ।,0
पवन के पिता ने 38 खाए ।,1
कितने बिस्कुट बचे हैं ?,0
"1 नवीकरण परियोजना के लिए रेत का 0.16666666666666666 ट्रक , मिट्टी का 0.3333333333333333 ट्रक और सीमेंट का 0.166666666666666 ट्रक आवश्यक था ।",2
कुल कितने ट्रक सामग्री की आवश्यकता थी ?,2
दराज में 46 स्केल थे ।,2
टिम ने दराज से 25 स्केलों को निकाल लिया ।,1
अब दराज में कितने स्केल हैं ?,2
राजू ने बाज़ार से ₹4766 का टेलीविज़न ₹2179 की अलमारी और ₹1100 का मेज्ञ खरीदा ।,4
राजू ने कितने रुपये खर्च किए ?,0
"मेरे खेत में 43 कुत्ते , 72 मछलियाँ और 34 बिल्लियाँ हैं ।",2
मेरे खेत में कितने पालतू जानवर हैं ?,2
हर साल मछलियाँ नदी के बहाव के विरुद्ध यात्रा करती,0
हर साल मछलियाँ नदी के बहाव के विरुद्ध यात्रा करती हैं और समुद्र से उन नदियों तक जाती,1
हर साल मछलियाँ नदी के बहाव के विरुद्ध यात्रा करती हैं और समुद्र से उन नदियों तक जाती हैं जहाँ वे पैदा हुई थी ।,2
इस साल 712261 अपनी नदियों में लौट,1
"इस साल 712261 अपनी नदियों में लौट आईं , जिनमें से 259378 मादा मछलियाँ थीं ।",2
कितनी नर मछलियों ने यह यात्रा पूरी की ?,0
राहुल के पास 8 पेंसिलें हैं ।,2
सोनू के पास 7 पेंसिलें हैं ।,2
उन दोनों के पास कुल कितनी पेंसिलें हैं ?,2
आरुश और उसके सहपाठियों ने शुक्रवार की रात 3.25 किलो आइसक्रीम और शनिवार रात को 0.25 किलो आइसक्रीम खाई ।,0
उन्होंने कुल कितने किलो आइसक्रीम खाई ?,0
जूते ख़रीदकर,4
जूते ख़रीदकर बचे,0
जूते ख़रीदकर बचे ₹834 को लेकर,0
जूते ख़रीदकर बचे ₹834 को लेकर वह अपनी बहन के लिए 1 पोशाक खरीदने,4
जूते ख़रीदकर बचे ₹834 को लेकर वह अपनी बहन के लिए 1 पोशाक खरीदने के लिए 1 कपड़ों की दुकान में गया ।,1
यदि पोशाक की कीमत ₹129 है,2
"यदि पोशाक की कीमत ₹129 है , तो उसके पास कितना पैसा बचेगा ?",0
पवन की टोकरी में 78 स्ट्रॉबेरी थीं ।,2
उसने उनमें से 42 खा लीं ।,1
उसके पास अब कितनी स्ट्रॉबेरी हैं ?,2
रोहित के पास 6 पेंसिलें हैं ।,2
उसको पिता जी ने 5 पेंसिलें और दीं ।,5
अब उसके पास कितनी पेंसिलें हैं ?,2
अथर्व के पास 3 सेब थे ।,2
नैन्सी ने 7 सेब का ऑर्डर दिया ।,5
कल्पेश ने 6 सेब और तोड़े ।,1
नैन्सी द्वारा अपना ऑर्डर लेने,0
नैन्सी द्वारा अपना ऑर्डर लेने के बाद कितने सेब बचे थे ?,0
आपके बस्ते में मोटी और पतली कुल 8 पुस्तकें हैं ।,2
यदि 3 पुस्तकें मोटी हैं,2
यदि 3 पुस्तकें मोटी हैं तो बताओ,2
"यदि 3 पुस्तकें मोटी हैं तो बताओ , कितनी पतली पुस्तकें हैं ?",2
शिकागो में लोग होली मना रहे हैं ।,0
"यशोदा , सू और सिद्धांत सुपरहीरो बनकर",0
"यशोदा , सू और सिद्धांत सुपरहीरो बनकर टाॅफ़ियाँ लेने बाहर गए ।",0
"यशोदा , सू और सिद्धांत सुपरहीरो बनकर टाॅफ़ियाँ लेने बाहर गए ।",1
मेन स्ट्रीट के घरों से गुज़रकर,1
मेन स्ट्रीट के घरों से गुज़रकर तीनों दोस्तों ने अपनी टाॅफ़ियाँ गिनी ।,0
"यदि यशोदा के पास 5 , सू के पास 20 , सिद्धांत के पास 10 टाॅफ़ियाँ हैं",2
"यदि यशोदा के पास 5 , सू के पास 20 , सिद्धांत के पास 10 टाॅफ़ियाँ हैं , तो उनके पास कुल कितनी टाॅफ़ियाँ हैं ?",2
यूसुफ़ के पास 20 सेब थे ।,2
जूडी के पास 11 सेब हैं ।,2
यूसुफ़ ने यूजीन को 7 दिए ।,5
यूसुफ़ के पास अब कितने सेब होंगे ?,2
22 लड़के स्लाइड के पास खड़े थे ।,2
13 लड़के स्लाइड से नीचे गए ।,1
कितने लड़के स्लाइड से नीचे नहीं गए ?,1
जैदेव के पास 39 खिलौने थे ।,2
उसने अपने जन्मदिन पर कुछ और खिलौने मिले ।,0
उसके पास अब 61 खिलौने हैं ।,2
जैदेव को अपने जन्मदिन पर कितने खिलौने मिले ?,0
कनिष्क के पास 5 पीले गुब्बारे हैं,2
"कनिष्क के पास 5 पीले गुब्बारे हैं , सिद्धांत के पास 6 पीले गुब्बारे हैं",2
"कनिष्क के पास 5 पीले गुब्बारे हैं , सिद्धांत के पास 6 पीले गुब्बारे हैं और मालिनी के पास 7 पीले गुब्बारे हैं ।",2
गुब्बारों की कीमत 5 रुपये है ।,2
कुल कितने पीले गुब्बारे हैं ?,2
लिंडा के पास 34 टाॅफ़ियाँ हैं ।,2
शगुन के पास 28 हैं ।,2
उनके पास कुल कितनी टाॅफ़ियाँ हैं ?,2
"बग़ीचे में आम के 365 पेड़ , अमरूद के 440 पेड़ व पपीते के 138 पेड़ है",2
"बग़ीचे में आम के 365 पेड़ , अमरूद के 440 पेड़ व पपीते के 138 पेड़ है तो बताओ",2
"बग़ीचे में आम के 365 पेड़ , अमरूद के 440 पेड़ व पपीते के 138 पेड़ है तो बताओ बग़ीचे में कुल कितने पेड़ है ?",3
13 बतखें 1 झील में तैर रही थीं ।,0
20 और बतखें उनके साथ तैरने आती हैं ।,0
20 और बतखें उनके साथ तैरने आती हैं ।,0
झील में कितनी बतखें तैर रही हैं ?,0
हमारी कक्षा को पुस्तकालय से 54 किताबें मिलीं ।,0
फिर हमने 23 दूसरी कक्षा को दे दीं ।,5
हमारी कक्षा में पुस्तकालय की कितनी किताबें बचीं हैं ?,0
अगर उसने कुल ₹700 खर्च किए,0
अगर उसने कुल ₹700 खर्च किए और सभी उपहारों की कीमत कुल ₹561 है,2
"अगर उसने कुल ₹700 खर्च किए और सभी उपहारों की कीमत कुल ₹561 है , तो उसने अन्य खर्चों पर कितना पैसा खर्च किया ?",0
मनोज 319.50 रु . लेकर बाजार गया ।,0
मनोज 319.50 रु . लेकर बाजार गया ।,1
बाजार से उसने 217.75 रु . का सामान खरीदा ।,4
बताओ,2
"बताओ , अब उसके पास कितनी राशि शेष रही ?",0
1 डॉक्टर ने पहले दिन 220 मरीज़ों को देखा ।,0
दूसरे दिन उसने 150 मरीज़ों को देखा ।,0
